timestamp,github_username,github_project,description
"12/19/2019 11:24:17","@vsoch","https://github.com/vsoch/nushell-plugin-python","I'm looking for someone to update the Python nushell plugin module to support recent updates to nushell. This is also a test project for updating via GitHub workflows."
"12/19/2019 11:24:17","@vsoch","https://github.com/vsoch/nushell-plugin-python","I'm looking for someone to update the Python nushell plugin module to support recent updates to nushell. This is also a test project for updating via GitHub workflows."
"12/19/2019 11:24:17","@vsoch","https://github.com/vsoch/nushell-plugin-python","I'm looking for someone to update the Python nushell plugin module to support recent updates to nushell. This is also a test project for updating via GitHub workflows."
"12/19/2019 11:24:17","@vsoch","https://github.com/vsoch/nushell-plugin-python","I'm looking for someone to update the Python nushell plugin module to support recent updates to nushell. This is also a test project for updating via GitHub workflows."
